"id","down_time_train","interval_giving","idle_train","travel_time","crew_down_time","crew_down_time_plan","intermediate_down_time","route_id","sender_id","receiver_id","real_wagon_loading","real_train_weight_gross","real_train_wight_net","cargo_type_id","empty_types_id","down_time","axis_count"
23043,"2.016667","0.0","2.416667","2.9",NULL,NULL,"0.116667",7502,505,131,70,"1663.0","0.0",1141,0,"2.416667",280
23044,"0.616667","0.0","2.066667","25.816667","4.5",NULL,"2.483333",8590,4027,109,60,"1423.0","0.0",1141,0,"2.066667",240
23045,"0.583333","0.0","10.0","3.166667",NULL,NULL,"0.1",7492,131,505,70,"6553.9","4898.0",5229,1,"10.0",280
23046,"5.25","0.0","2.883333","35.533333","7.883328",NULL,"3.2",7500,485,82,53,"4960.2","3703.5",102,1,"2.883333",212
23047,"1.1","0.0","9.3","3.016667",NULL,NULL,NULL,7496,131,3925,67,"6268.2","4684.0",5229,1,"9.3",268
23048,"2.033333","0.0","2.85","3.616667",NULL,NULL,"0.583333",7502,505,131,70,"1660.0","0.0",1141,0,"2.85",280
23049,"0.483333","0.0","3.483333","3.616667",NULL,NULL,"0.083333",7492,131,505,70,"6550.2","4894.6",5229,1,"3.483333",280
23050,"0.516667","0.0","1.033333","33.616667","7.35",NULL,"3.083333",7500,485,82,53,"4962.0","3703.5",102,1,"1.033333",212
23051,"2.533333","0.0","3.316667","3.65",NULL,NULL,"0.233333",7503,82,131,71,"1682.0","0.0",1141,0,"3.316667",284
23052,"0.533333","0.0","4.466667","3.25",NULL,NULL,"0.2",7492,131,505,70,"6552.1","4891.3",5229,1,"4.466667",280
23053,"2.416667","0.0","4.266667","2.816667",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"4.266667",280
23054,"0.516667","0.0","3.833333","27.983333","4.883328",NULL,"1.366667",7505,82,1465,69,"1640.0","0.0",1141,0,"3.833333",276
23055,"1.883333","1.0","11.75","3.533333",NULL,NULL,"0.233333",7497,241,82,67,"6262.4","4671.0",5611,1,"11.75",268
23056,"2.233333","0.0","4.516667","2.75",NULL,NULL,NULL,7502,505,131,72,"1706.0","0.0",1141,0,"4.516667",288
23057,"7.133333","0.0","2.35","32.216667","6.916656",NULL,"0.883333",7500,485,82,53,"4960.5","3703.0",102,1,"2.35",212
23058,"0.566667","0.0","1.516667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6551.6","4892.5",5229,1,"1.516667",280
23059,"2.366667","0.0","3.433333","2.783333",NULL,NULL,NULL,7502,505,131,70,"1656.0","0.0",1141,0,"3.433333",280
23060,"0.466667","0.0","2.883333","31.6","5.216664",NULL,"1.766667",7501,82,485,70,"1658.0","0.0",1141,0,"2.883333",280
23061,"0.533333","0.0","1.783333","32.1","5.766672",NULL,"4.583333",7474,1465,82,53,"4965.3","3701.5",102,1,"1.783333",212
23062,"0.433333","0.0","4.683333","3.716667",NULL,NULL,"0.65",7492,131,505,70,"6554.6","4893.0",5229,1,"4.683333",280
23063,"2.016667","0.0","1.5","3.4",NULL,NULL,"0.15",7502,505,131,70,"1656.0","0.0",1141,0,"1.5",280
23064,"0.516667","0.0","3.25","28.15","5.633352",NULL,"0.383333",7505,82,1465,71,"1683.0","0.0",1141,0,"3.25",284
23065,"1.05","0.0","3.85","4.016667",NULL,NULL,"0.533333",7492,131,505,70,"6554.7","4892.3",5229,1,"3.85",280
23066,"5.916667","1.0","1.416667","36.166667","5.1",NULL,"6.7",7500,485,82,53,"4960.0","3702.5",102,1,"1.416667",212
23067,"6.233333","0.0","3.166667","3.6",NULL,NULL,"0.483333",7503,3925,131,71,"1685.0","0.0",1141,0,"3.166667",284
23068,"2.0","0.0","4.45","3.45",NULL,NULL,"0.683333",7502,107,131,70,"1661.0","0.0",1141,0,"4.45",280
23069,"0.416667","0.0","3.916667","4.166667",NULL,NULL,"0.133333",7492,131,505,70,"6553.7","4896.1",5229,1,"3.916667",280
23070,"0.633333","0.0","2.35","28.1","4.133352","0.75","4.733333",8590,4027,109,48,"1142.3","0.0",1141,0,"2.35",192
23071,"0.566667","0.0","6.883333","3.466667",NULL,NULL,"0.25",7496,131,3925,67,"6269.4","4682.0",5229,1,"6.883333",268
23072,"4.183333","0.0","6.783333","3.033333",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"6.783333",280
23073,"0.8","0.0","4.266667","31.516667","7.549992",NULL,"3.733333",8580,109,4027,48,"4497.2","3354.8",109,1,"4.266667",192
23074,"0.533333","0.0","4.333333","30.55","6.75",NULL,"2.133333",8580,109,4027,48,"4496.0","3356.0",122,1,"4.333333",192
23075,"1.85","0.0","4.966667","3.516667",NULL,NULL,"0.083333",7504,82,241,71,"1686.0","0.0",1141,0,"4.966667",284
23076,"1.383333","0.0","3.9","3.8",NULL,NULL,"0.183333",7504,82,241,70,"1658.0","0.0",1141,0,"3.9",280
23077,"0.516667","0.0","5.233333","4.166667",NULL,NULL,"0.766667",7492,131,505,70,"6554.6","4895.6",5229,1,"5.233333",280
23078,"3.083333","0.0","4.566667","2.933333",NULL,NULL,"1.35",7502,505,131,70,"1660.0","0.0",1141,0,"4.566667",280
23079,"4.383333","1.0","0.933333","32.933333","6.033336",NULL,"1.75",7500,485,82,53,"4961.9","3705.5",102,1,"0.933333",212
23080,"3.383333","0.0","12.866667","3.583333",NULL,NULL,"0.333333",7503,82,131,71,"1688.0","0.0",1141,0,"12.866667",284
23081,"0.483333","0.0","4.083333","32.683333","5.366664",NULL,"1.85",7498,131,109,64,"5992.9","4474.8",5229,1,"4.083333",256
23082,"0.533333","0.0","8.283333","4.1",NULL,NULL,"0.1",7497,241,82,67,"6266.4","4675.0",5611,1,"8.283333",268
23083,"0.65","0.0","5.983333","3.866667",NULL,NULL,"0.983333",7492,131,505,70,"6553.8","4897.5",5229,1,"5.983333",280
23084,"2.233333","0.0","3.016667","3.0",NULL,NULL,NULL,7496,131,3925,67,"6272.4","4684.0",5229,1,"3.016667",268
23085,"1.85","0.0","1.55","27.683333","4.683336",NULL,"1.583333",7474,1465,82,52,"4870.3","3631.5",102,1,"1.55",208
23086,"2.3","0.0","9.1","2.766667",NULL,NULL,NULL,7502,505,131,70,"1662.0","0.0",1141,0,"9.1",280
23087,"0.5","0.0","7.65","3.35",NULL,NULL,NULL,7492,131,505,70,"6550.5","4894.5",5229,1,"7.65",280
23088,"0.05","0.0","2.533333","2.583333",NULL,NULL,NULL,7502,505,131,70,"1663.0","0.0",1141,0,"2.533333",280
23089,"0.466667","0.0","2.8","33.983333","5.616672",NULL,"1.616667",7500,485,82,53,"4960.7","3704.0",102,1,"2.8",212
23090,"2.95","0.0","12.183333","3.533333",NULL,NULL,"0.066667",7503,3925,131,71,"1679.0","0.0",1141,0,"12.183333",284
23091,"0.5","0.0","3.8","33.333333","6.483312",NULL,"2.166667",7501,82,485,71,"1681.0","0.0",1141,0,"3.8",284
23092,"3.983333","0.0","2.283333","2.816667",NULL,NULL,"0.266667",7502,505,131,70,"1658.0","0.0",1141,0,"2.283333",280
23093,"1.066667","0.0","2.416667","4.016667",NULL,NULL,"1.016667",7492,131,505,70,"6553.9","4893.1",5229,1,"2.416667",280
23094,"4.05","1.0","2.883333","3.233333",NULL,NULL,NULL,7497,241,82,67,"6263.4","4677.0",5611,1,"2.883333",268
23095,"2.15","1.0","8.45","3.316667",NULL,NULL,NULL,7496,131,3925,67,"6270.8","4681.3",5229,1,"8.45",268
23096,"5.516667","0.0","3.516667","3.716667",NULL,NULL,"0.183333",7504,82,241,70,"1658.0","0.0",1141,0,"3.516667",280
23097,"3.95","0.0","4.783333","3.016667",NULL,NULL,"0.283333",7502,505,131,70,"1659.0","0.0",1141,0,"4.783333",280
23098,"0.55","0.0","8.833333","2.783333",NULL,NULL,NULL,7492,131,505,70,"6552.8","4893.0",5229,1,"8.833333",280
23099,"0.583333","0.0","2.166667","47.5","5.183328","16.333344","1.783333",7501,82,485,71,"1690.0","0.0",1141,0,"2.166667",284
23100,"0.6","0.0","4.933333","28.383333","3.433344",NULL,"3.116667",8580,109,4027,48,"4493.5","3356.5",122,1,"4.933333",192
23101,"0.55","0.0","3.716667","3.066667",NULL,NULL,"0.366667",7492,131,505,70,"6554.1","4890.0",5229,1,"3.716667",280
23102,"4.016667","0.0","1.5","34.233333","8.216664",NULL,"3.183333",7500,485,82,53,"4961.0","3703.0",102,1,"1.5",212
23103,"4.516667","0.0","9.366667","3.616667",NULL,NULL,"0.383333",7503,3925,131,71,"1683.0","0.0",1141,0,"9.366667",284
23104,"0.55","0.0","3.833333","2.7",NULL,NULL,NULL,7492,131,505,70,"6554.6","4893.0",5229,1,"3.833333",280
23105,"0.483333","0.0","6.95","30.9","3.816672",NULL,"1.65",7498,131,109,64,"5988.3","4471.5",5229,1,"6.95",256
23106,"2.416667","0.0","1.05","27.95","4.266672",NULL,"1.2",7474,1465,82,52,"4868.8","3633.0",102,1,"1.05",208
23107,"2.566667","0.0","4.933333","3.083333",NULL,NULL,"0.083333",7503,3925,131,67,"1589.0","0.0",1141,0,"4.933333",268
23108,"2.833333","0.0","7.0","2.75",NULL,NULL,"0.083333",7502,505,131,70,"1657.0","0.0",1141,0,"7.0",280
23109,"0.433333","0.0","4.75","3.066667",NULL,NULL,"0.133333",7492,131,505,70,"6548.4","4894.0",5229,1,"4.75",280
23110,"0.783333","0.0","3.583333","53.55","28.683336","2.066664","3.683333",8580,109,4027,48,"4492.4","3351.5",109,1,"3.583333",192
23111,"0.95","0.0","1.35","37.616667","12.533328","1.866672","1.8",8580,109,4027,48,"4495.3","3351.0",109,1,"1.35",192
23112,"2.066667","0.0","3.483333","3.533333",NULL,NULL,"0.233333",7502,505,131,70,"1661.0","0.0",1141,0,"3.483333",280
23113,"2.85","0.0","3.883333","3.933333",NULL,NULL,"1.266667",7502,505,131,70,"1657.0","0.0",1141,0,"3.883333",280
23114,"0.5","0.0","4.833333","39.466667","7.066656","6.75","1.433333",7501,82,485,71,"1689.0","0.0",1141,0,"4.833333",284
23115,"0.533333","0.0","5.016667","2.95",NULL,NULL,NULL,7492,131,505,70,"6554.2","4896.1",5229,1,"5.016667",280
23116,"1.016667","0.0","2.866667","3.616667",NULL,NULL,NULL,7504,82,241,70,"1661.0","0.0",1141,0,"2.866667",280
23117,"3.283333","0.0","3.216667","5.25",NULL,NULL,"1.566667",7503,82,131,71,"1683.0","0.0",1141,0,"3.216667",284
23118,"3.4","0.0","2.966667","3.3",NULL,NULL,"0.65",7502,505,131,70,"1660.0","0.0",1141,0,"2.966667",280
23119,"1.1","0.0","5.216667","3.183333",NULL,NULL,"0.366667",7492,131,505,70,"6554.8","4895.6",5229,1,"5.216667",280
23120,"2.0","0.0","3.283333","3.383333",NULL,NULL,"0.616667",7502,505,131,70,"1665.0","0.0",1141,0,"3.283333",280
23121,"2.15","0.0","2.35","2.5",NULL,NULL,NULL,7502,505,131,70,"1662.0","0.0",1141,0,"2.35",280
23122,"0.483333","0.0","1.566667","31.033333","5.083344",NULL,"0.5",7500,485,82,53,"4959.3","3702.0",102,1,"1.566667",212
23123,"0.533333","0.0","1.266667","3.95",NULL,NULL,"0.183333",7496,131,3925,67,"6273.6","4687.5",5229,1,"1.266667",268
23124,"0.5","0.0","3.25","30.0","5.416656",NULL,"2.25",7498,131,109,64,"5989.3","4472.5",5229,1,"3.25",256
23125,"1.266667","0.0","3.8","3.483333",NULL,NULL,NULL,7492,131,505,70,"6549.8","4891.5",5229,1,"3.8",280
23126,"1.916667","0.0","3.8","3.533333",NULL,NULL,"0.416667",7503,3925,131,71,"1686.0","0.0",1141,0,"3.8",284
23127,"2.016667","0.0","2.583333","2.983333",NULL,NULL,"0.6",7502,505,131,70,"1655.0","0.0",1141,0,"2.583333",280
23128,"1.566667","0.0","2.016667","2.8",NULL,NULL,"0.116667",7492,131,505,70,"6553.6","4894.0",5229,1,"2.016667",280
23129,"0.0","0.0","4.633333","2.533333",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"4.633333",280
23130,"0.55","1.0","7.416667","45.066667","13.433328","3.633336","2.9",7500,485,82,53,"4961.1","3705.5",102,1,"7.416667",212
23131,"0.633333","0.0","3.083333","28.15","6.933336",NULL,"1.9",8590,4027,109,63,"1499.8","0.0",1141,0,"3.083333",252
23132,"3.5","1.0","0.666667","34.5","8.883336",NULL,"1.2",7500,485,82,53,"4960.5","3704.5",102,1,"0.666667",212
23133,"0.666667","0.0","1.933333","32.65","5.266656","1.316664","4.75",8580,109,4027,48,"4494.3","3355.0",122,1,"1.933333",192
23134,"1.216667","0.0","2.583333","3.616667",NULL,NULL,NULL,7504,82,241,70,"1659.0","0.0",1141,0,"2.583333",280
23135,"0.483333","0.0","3.866667","3.066667",NULL,NULL,"0.083333",7492,131,505,70,"6553.9","4893.1",5229,1,"3.866667",280
23136,"0.466667","0.0","5.0","3.2",NULL,NULL,NULL,7492,131,505,70,"6553.6","4894.8",5229,1,"5.0",280
23137,"2.016667","0.0","4.3","2.85",NULL,NULL,NULL,7502,505,131,70,"1660.0","0.0",1141,0,"4.3",280
23138,"0.733333","1.0","4.333333","4.183333",NULL,NULL,"0.4",7497,241,82,67,"6259.0","4671.0",5611,1,"4.333333",268
23139,"0.533333","0.0","3.466667","39.0","6.083352","8.583336","0.35",7501,82,485,70,"1660.0","0.0",1141,0,"3.466667",280
23140,"0.533333","0.0","5.566667","32.733333","9.366672","1.133328","2.716667",8580,109,4027,48,"4495.3","3355.5",109,1,"5.566667",192
23141,"0.466667","0.0","6.433333","3.183333",NULL,NULL,NULL,7492,131,505,70,"6552.8","4893.0",5229,1,"6.433333",280
23142,"3.416667","0.0","4.283333","2.716667",NULL,NULL,"0.116667",7502,505,131,70,"1659.0","0.0",1141,0,"4.283333",280
23143,"8.866667","0.0","1.166667","30.3","4.816656",NULL,"3.233333",7474,1465,82,53,"4959.9","3705.0",102,1,"1.166667",212
23144,"2.566667","0.0","3.55","3.3",NULL,NULL,"0.066667",7503,3925,131,67,"1587.0","0.0",1141,0,"3.55",268
23145,"0.483333","0.0","4.9","3.366667",NULL,NULL,NULL,7496,131,3925,67,"6274.0","4683.0",5229,1,"4.9",268
23146,"0.6","0.0","1.083333","28.816667","5.783328",NULL,"2.683333",8590,4027,109,66,"1566.8","0.0",1141,0,"1.083333",264
23147,"2.166667","0.0","7.266667","3.15",NULL,NULL,"0.2",7492,131,505,70,"6554.1","4890.0",5229,1,"7.266667",280
23148,"0.416667","0.0","1.066667","42.016667","10.333344","5.38332","1.083333",7500,485,82,53,"4961.4","3702.5",102,1,"1.066667",212
23149,"1.816667","0.0","6.116667","2.983333",NULL,NULL,"0.133333",7492,131,505,70,"6551.5","4890.8",5229,1,"6.116667",280
23150,"0.583333","0.0","4.683333","96.4","5.350008","71.316672","0.5",8590,4027,109,47,"1116.1","0.0",1141,0,"4.683333",188
23151,"1.883333","0.0","3.583333","2.783333",NULL,NULL,"0.3",7502,505,131,70,"1661.0","0.0",1141,0,"3.583333",280
23152,"6.5","0.0","3.866667","2.966667",NULL,NULL,"0.566667",7502,505,131,70,"1660.0","0.0",1141,0,"3.866667",280
23153,"0.483333","0.0","4.7","33.733333","7.683336",NULL,"0.9",7501,82,485,71,"1682.0","0.0",1141,0,"4.7",284
23154,"3.166667","0.0","1.383333","32.45","5.783328",NULL,"1.416667",7500,485,82,53,"4961.9","3703.5",102,1,"1.383333",212
23155,"0.633333","0.0","2.616667","32.416667","8.350008",NULL,"1.933333",8580,109,4027,48,"4494.6","3354.0",109,1,"2.616667",192
23156,"2.033333","0.0","2.75","3.216667",NULL,NULL,"0.033333",7502,505,131,70,"1659.0","0.0",1141,0,"2.75",280
23157,"0.55","0.0","5.75","31.2","6.183336",NULL,"2.933333",7505,82,1465,71,"1689.0","0.0",1141,0,"5.75",284
23158,"0.733333","0.0","9.833333","2.933333",NULL,NULL,NULL,7492,131,505,70,"6548.3","4893.5",5229,1,"9.833333",280
23159,"3.5","0.0","2.8","4.533333",NULL,NULL,NULL,7503,82,131,71,"1681.0","0.0",1141,0,"2.8",284
23160,"9.983333","0.0","1.816667","35.45","6.45","3.033336","3.9",7474,1465,82,53,"4960.3","3704.0",102,1,"1.816667",212
23161,"0.466667","0.0","1.133333","34.233333","4.316664",NULL,"5.45",7498,131,109,64,"5988.3","4474.5",5229,1,"1.133333",256
23162,"2.266667","0.0","3.2","2.616667",NULL,NULL,"0.066667",7502,505,131,70,"1660.0","0.0",1141,0,"3.2",280
23163,"2.016667","0.0","1.383333","3.183333",NULL,NULL,"0.266667",7502,107,131,70,"1661.0","0.0",1141,0,"1.383333",280
23164,"1.066667","0.0","5.366667","2.733333",NULL,NULL,"1.316667",7492,131,505,70,"6554.8","4895.6",5229,1,"5.366667",280
23165,"0.5","0.0","1.166667","3.083333",NULL,NULL,NULL,7492,131,505,70,"6554.4","4896.5",5229,1,"1.166667",280
23166,"4.083333","0.0","1.95","32.883333","5.066664",NULL,"4.0",7474,1465,82,52,"4866.6","3638.0",102,1,"1.95",208
23167,"4.666667","0.0","2.5","3.583333",NULL,NULL,"0.533333",7503,3925,131,67,"1591.0","0.0",1141,0,"2.5",268
23168,"0.65","0.0","15.216667","31.466667","6.100008",NULL,"5.4",8590,4027,109,55,"1309.6","0.0",1141,0,"15.216667",220
23169,"5.883333","0.0","5.033333","2.666667",NULL,NULL,NULL,7502,505,131,69,"1641.0","0.0",1141,0,"5.033333",276
23170,"2.0","0.0","3.666667","3.166667",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"3.666667",280
23171,"1.633333","0.0","0.8","2.816667",NULL,NULL,"0.116667",7492,131,505,70,"6553.9","4893.1",5229,1,"0.8",280
23172,"16.083333","0.0","3.0","3.916667",NULL,NULL,"0.083333",7497,241,82,67,"6258.1","4671.0",5611,1,"3.0",268
23173,"0.516667","0.0","1.916667","3.566667",NULL,NULL,"1.0",7496,131,3925,67,"6271.2","4683.6",5229,1,"1.916667",268
23174,"4.266667","0.0","4.75","4.15",NULL,NULL,"0.166667",7497,241,82,67,"6262.1","4674.0",5611,1,"4.75",268
23175,"0.716667","0.0","4.833333","33.7","9.133344",NULL,"4.2",8580,109,4027,48,"4496.8","3358.5",122,1,"4.833333",192
23176,"0.0","0.0","4.483333","3.283333",NULL,NULL,"0.433333",7502,505,131,70,"1655.0","0.0",1141,0,"4.483333",280
23177,"3.05","0.0","3.183333","38.266667","8.766672","1.133328","3.883333",7500,485,82,53,"4960.6","3704.5",102,1,"3.183333",212
23178,"0.483333","0.0","1.683333","3.016667",NULL,NULL,NULL,7492,131,505,70,"6553.6","4894.8",5229,1,"1.683333",280
23179,"0.566667","0.0","2.75","35.016667","6.73332","1.766664","5.633333",7505,82,1465,71,"1688.0","0.0",1141,0,"2.75",284
23180,"0.483333","0.0","2.883333","44.883333","13.65",NULL,"1.45",7501,82,485,70,"1662.0","0.0",1141,0,"2.883333",280
23181,"0.566667","0.0","5.566667","34.616667","6.333336","6.499992","1.583333",8590,4027,109,48,"1140.9","0.0",1141,0,"5.566667",192
23182,"1.983333","0.0","5.683333","3.25",NULL,NULL,"0.25",7502,505,131,70,"1660.0","0.0",1141,0,"5.683333",280
23183,"0.566667","0.0","2.1","3.283333",NULL,NULL,NULL,7492,131,505,70,"6549.3","4891.6",5229,1,"2.1",280
23184,"6.116667","0.0","2.466667","46.833333","9.716664","7.133328","2.3",7500,485,82,53,"4963.4","3707.0",102,1,"2.466667",212
23185,"3.05","0.0","0.883333","3.066667",NULL,NULL,NULL,7496,131,3925,67,"6272.4","4683.0",5229,1,"0.883333",268
23186,"1.933333","0.0","6.916667","2.733333",NULL,NULL,"0.283333",7502,107,131,70,"1665.0","0.0",1141,0,"6.916667",280
23187,"0.05","0.0","5.716667","2.983333",NULL,NULL,"0.433333",7502,505,131,70,"1658.0","0.0",1141,0,"5.716667",280
23188,"0.483333","0.0","1.95","31.983333","5.816664",NULL,"1.283333",7501,82,485,71,"1679.0","0.0",1141,0,"1.95",284
23189,"2.783333","0.0","1.55","43.083333","14.733336",NULL,"3.083333",7500,485,82,53,"4964.0","3703.0",102,1,"1.55",212
23190,"4.316667","0.0","4.366667","4.4",NULL,NULL,NULL,7504,82,241,70,"1664.0","0.0",1141,0,"4.366667",280
23191,"0.5","0.0","2.55","32.2","3.33336",NULL,"4.583333",7498,131,109,64,"5987.9","4472.5",5229,1,"2.55",256
23192,"0.583333","0.0","3.366667","27.483333","5.216664",NULL,"0.1",7505,82,1465,71,"1684.0","0.0",1141,0,"3.366667",284
23193,"2.066667","0.0","3.933333","2.916667",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"3.933333",280
23194,"0.866667","0.0","1.416667","3.566667",NULL,NULL,NULL,7492,131,505,70,"6549.6","4888.3",5229,1,"1.416667",280
23195,"0.6","0.0","2.85","26.383333","4.249992",NULL,"2.066667",8590,4027,109,48,"1141.5","0.0",1141,0,"2.85",192
23196,"1.016667","0.0","3.55","3.433333",NULL,NULL,"0.05",7492,131,505,70,"6554.4","4893.0",5229,1,"3.55",280
23197,"0.683333","0.0","6.116667","37.7","14.700024","1.166664","1.216667",8580,109,4027,48,"4494.5","3357.0",122,1,"6.116667",192
23198,"0.483333","0.0","3.433333","3.25",NULL,NULL,"0.166667",7496,131,3925,67,"6273.4","4680.5",5229,1,"3.433333",268
23199,"9.166667","1.0","2.616667","33.25","5.016672",NULL,"3.783333",7500,485,82,53,"4965.0","3706.0",102,1,"2.616667",212
23200,"5.166667","0.0","3.95","2.55",NULL,NULL,"0.416667",7502,505,131,70,"1659.0","0.0",1141,0,"3.95",280
23201,"13.716667","1.0","2.666667","3.116667",NULL,NULL,"0.083333",7497,241,82,67,"6263.7","4680.0",5611,1,"2.666667",268
23202,"9.8","1.0","1.5","34.95","6.03336","1.116672","2.116667",7474,1465,82,52,"4869.8","3636.5",102,1,"1.5",208
23203,"4.6","0.0","2.916667","3.4",NULL,NULL,"0.366667",7492,131,505,70,"6551.5","4890.8",5229,1,"2.916667",280
23204,"6.2","0.0","9.183333","4.116667",NULL,NULL,"0.55",7503,3925,131,67,"1588.0","0.0",1141,0,"9.183333",268
23205,"5.166667","0.0","1.733333","36.1","7.766664",NULL,"2.05",7500,485,82,53,"4963.5","3704.5",102,1,"1.733333",212
23206,"4.2","0.0","1.516667","6.616667",NULL,"2.333328","3.216667",7502,505,131,70,"1659.0","0.0",1141,0,"1.516667",280
23207,"2.666667","0.0","2.416667","3.25",NULL,NULL,NULL,7503,3925,131,67,"1590.0","0.0",1141,0,"2.416667",268
23208,"0.516667","0.0","4.15","38.333333","4.933368","6.933336","0.366667",7501,82,485,69,"1639.0","0.0",1141,0,"4.15",276
23209,"0.416667","0.0","2.25","30.583333","5.449992",NULL,"1.366667",7474,1465,82,53,"4962.9","3706.0",102,1,"2.25",212
23210,"1.483333","0.0","3.25","4.183333",NULL,NULL,"1.016667",7492,131,505,70,"6554.8","4895.6",5229,1,"3.25",280
23211,"0.733333","0.0","1.316667","45.95","21.500016",NULL,"3.066667",8580,109,4027,48,"4495.2","3353.0",109,1,"1.316667",192
23212,"0.683333","1.0","3.116667","30.733333","4.366656",NULL,"1.833333",7500,485,82,53,"4961.5","3704.0",102,1,"3.116667",212
23213,"2.016667","0.0","7.35","3.383333",NULL,NULL,"0.066667",7503,82,131,71,"1683.0","0.0",1141,0,"7.35",284
23214,"1.933333","0.0","2.333333","26.9","3.399984",NULL,"0.566667",7505,82,1465,71,"1687.0","0.0",1141,0,"2.333333",284
23215,"5.433333","0.0","1.633333","2.933333",NULL,NULL,"0.15",7502,505,131,70,"1662.0","0.0",1141,0,"1.633333",280
23216,"4.233333","0.0","0.95","32.233333","6.066696",NULL,"3.0",7500,485,82,53,"4960.1","3704.5",102,1,"0.95",212
23217,"0.533333","0.0","1.883333","32.5","4.166664",NULL,"3.316667",7498,131,109,64,"5991.8","4472.5",5229,1,"1.883333",256
23218,"2.616667","0.0","3.033333","3.183333",NULL,NULL,"0.116667",7492,131,505,70,"6556.7","4892.3",5229,1,"3.033333",280
23219,"2.05","0.0","2.583333","2.866667",NULL,NULL,"0.133333",7502,505,131,70,"1662.0","0.0",1141,0,"2.583333",280
23220,"0.533333","0.0","2.866667","42.35","14.766672",NULL,"2.183333",7501,82,485,70,"1658.0","0.0",1141,0,"2.866667",280
23221,"2.05","0.0","3.466667","3.066667",NULL,NULL,NULL,7503,3925,131,67,"1593.0","0.0",1141,0,"3.466667",268
23222,"0.883333","0.0","4.95","39.5","19.8",NULL,"0.366667",8580,109,4027,48,"4497.2","3357.0",122,1,"4.95",192
23223,"1.666667","0.0","2.416667","4.166667",NULL,NULL,"1.25",7492,131,505,70,"6553.6","4893.6",5229,1,"2.416667",280
23224,"0.616667","0.0","4.0","25.383333","3.466656",NULL,"1.933333",8590,4027,109,48,"1138.3","0.0",1141,0,"4.0",192
23225,"2.033333","0.0","3.116667","3.35",NULL,NULL,"0.416667",7502,505,131,70,"1661.0","0.0",1141,0,"3.116667",280
23226,"1.666667","0.0","2.433333","2.866667",NULL,NULL,NULL,7492,131,505,70,"6554.1","4894.8",5229,1,"2.433333",280
23227,"11.5","1.0","0.983333","31.3","4.33332",NULL,"7.733333",7500,485,82,53,"4959.6","3705.0",102,1,"0.983333",212
23228,"0.483333","0.0","5.383333","3.633333",NULL,NULL,NULL,7496,131,3925,67,"6272.0","4683.6",5229,1,"5.383333",268
23229,"0.633333","0.0","1.666667","76.7","52.916664","0.483336","1.583333",8580,109,4027,48,"4496.6","3355.4",109,1,"1.666667",192
23230,"4.15","0.0","3.966667","3.216667",NULL,NULL,"0.4",7502,505,131,70,"1660.0","0.0",1141,0,"3.966667",280
23231,"0.55","0.0","2.416667","35.566667","8.450016",NULL,"1.1",7501,82,485,69,"1636.0","0.0",1141,0,"2.416667",276
23232,"4.866667","0.0","1.666667","2.8",NULL,NULL,NULL,7492,131,107,70,"6549.3","4892.3",5229,1,"1.666667",280
23233,"5.866667","0.0","1.983333","3.4",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"1.983333",280
23234,"0.516667","0.0","3.0","3.483333",NULL,NULL,NULL,7492,131,505,70,"6553.3","4893.0",5229,1,"3.0",280
23235,"4.35","0.0","5.2","2.45",NULL,NULL,NULL,7502,107,131,71,"1683.0","0.0",1141,0,"5.2",284
23236,"1.083333","0.0","3.5","3.5",NULL,NULL,NULL,7492,131,505,70,"6552.6","4893.6",5229,1,"3.5",280
23237,"0.533333","0.0","5.85","31.083333","5.783328",NULL,"1.083333",7501,82,485,71,"1684.0","0.0",1141,0,"5.85",284
23238,"9.533333","0.0","1.916667","31.966667","4.716672",NULL,"1.683333",7500,485,82,53,"4960.5","3704.5",102,1,"1.916667",212
23239,"0.6","0.0","4.916667","26.983333","4.400016",NULL,"2.533333",8590,4027,109,56,"1328.1","0.0",1141,0,"4.916667",224
23240,"1.2","0.0","1.983333","3.233333",NULL,NULL,"0.433333",7492,131,505,70,"6549.9","4887.3",5229,1,"1.983333",280
23241,"2.966667","0.0","7.333333","3.033333",NULL,NULL,"0.366667",7502,505,131,70,"1660.0","0.0",1141,0,"7.333333",280
23242,"0.583333","0.0","3.65","40.85","13.833336","0.833328","4.0",8580,109,4027,48,"4491.6","3351.8",109,1,"3.65",192
23243,"2.016667","0.0","3.833333","2.483333",NULL,NULL,"0.433333",7502,505,131,69,"1636.0","0.0",1141,0,"3.833333",276
23244,"0.033333","0.0","2.583333","3.633333",NULL,NULL,NULL,7502,107,131,70,"1667.0","0.0",1141,0,"2.583333",280
23245,"12.85","0.0","3.066667","3.416667",NULL,NULL,"0.083333",7504,82,241,71,"1683.0","0.0",1141,0,"3.066667",284
23246,"0.55","0.0","1.816667","28.55","2.983344","4.433328","0.583333",8590,4027,109,40,"951.6","0.0",1141,0,"1.816667",160
